Protein_1	Protein_2	LRBS	RRBS
S000000071	S000006258	1.792391689498254	0.07247223845704266
S000000071	S000006315	1.7895807121644254	0.059173871277617675
S000000071	S000006365	1.7671558660821804	0.051541850220264314
S000000072	S000000015	2.0273496077747564	0.044551349090148504
S000000072	S000000232	1.9927743642553555	0.06373946856772521
S000000072	S000000263	1.8122446968003694	0.030235266713254137
S000000072	S000000478	1.9258275746247424	0.05454545454545454
S000000072	S000000925	1.5346605758284444	0.02212532299741602
S000000072	S000000931	2.019116290447073	0.048212226066897346
S000000072	S000000999	2.161368002234975	0.0738665308201732
S000000072	S000001072	1.9380190974762104	0.0576271186440678
S000000072	S000001121	1.7427251313046983	0.025744878957169457
S000000072	S000001124	1.8503398545834793	0.03426015473887814
S000000072	S000001144	2.2174839442139063	0.07853403141361257
S000000072	S000001357	1.9201233262907238	0.04537769293700572
S000000072	S000001531	1.8385342705118686	0.04159879336349924
S000000072	S000001584	2.041392685158225	0.04312879827484807
S000000072	S000001599	1.8394780473741983	0.045045632333767925
S000000072	S000001622	2.0232524596337114	0.0682626981559366
S000000072	S000001644	1.8976270912904414	0.05452035886818495
S000000072	S000001651	1.8007170782823851	0.03605248146035368
S000000072	S000001654	1.7828308052025919	0.030983397190293745
S000000072	S000001861	1.5563025007672873	0.012759170653907496
S000000072	S000001865	1.6570558528571038	0.03285094066570188
S000000072	S000002183	1.7881683711411678	0.03740481267133719
S000000072	S000002186	1.9887818434536402	0.05453273642977056
S000000072	S000002237	1.8382192219076259	0.045388669301712786
S000000072	S000002259	2.0569048513364727	0.07455853499018966
S000000072	S000002655	1.8394780473741983	0.04687924016282225
S000000072	S000002730	1.4487063199050798	0.02041409371594624
S000000072	S000002898	2.0086001717619175	0.05677706651822989
S000000072	S000002915	2.0086001717619175	0.047211293682018055
S000000072	S000003126	1.9250541203118428	0.05492819843342037
S000000072	S000003147	1.9921114877869497	0.06228988265144307
S000000072	S000003148	2.0170333392987803	0.05395590142671855
S000000072	S000003163	1.505149978319906	0.008631153068105192
S000000072	S000003284	1.885361220031512	0.05545126353790614
S000000072	S000003420	1.4668676203541096	0.014237123420796891
S000000072	S000003593	1.7528164311882715	0.033481218574386275
S000000072	S000003631	2.2392994791268923	0.06937225109956018
S000000072	S000003642	1.7788744720027396	0.03599880203653789
S000000072	S000003701	1.7759743311293692	0.03160402329274749
S000000072	S000003723	1.8422971343280652	0.03776812381210969
S000000072	S000003820	1.6875289612146342	0.026367081754195994
S000000072	S000003942	1.714329759745233	0.029365079365079365
S000000072	S000004103	1.9722028383790644	0.06451169188445667
S000000072	S000004238	1.8813846567705728	0.04681636419563211
S000000072	S000004603	2.113943352306837	0.07514450867052024
S000000072	S000004747	1.9566485792052033	0.06550850524791893
S000000072	S000004829	1.4578818967339924	0.016228442182640655
S000000072	S000004905	1.884512159190394	0.04753488372093024
S000000072	S000004965	1.9790929006383264	0.05753093872623
S000000072	S000005105	1.9268567089496924	0.04728595411303861
S000000072	S000005242	2.1222158782728267	0.07076101468624833
S000000072	S000005314	2.1522883443830563	0.05386949924127466
S000000072	S000005330	2.012837224705172	0.05350649350649351
S000000072	S000005405	2.0511525224473814	0.052854122621564484
S000000072	S000005460	2.0511525224473814	0.0533175355450237
S000000072	S000005473	2.1414497734004674	0.08241594763463254
S000000072	S000005488	1.7853298350107671	0.04390068369917236
S000000072	S000005757	2.084576277934331	0.07977675640183848
S000000072	S000005759	1.9360107957152097	0.047261774370208114
S000000072	S000005793	1.809896246602439	0.035981047937569684
S000000072	S000005947	1.749736315569061	0.03697368421052632
S000000072	S000005963	1.7828308052025919	0.03834966803667405
S000000072	S000006061	2.1020905255118367	0.08303249097472924
S000000072	S000006062	1.9222062774390163	0.04419772667195347
S000000072	S000006071	1.99563519459755	0.05153565851119209
S000000072	S000006125	1.6575338875579861	0.029990102276476412
S000000072	S000006130	2.070037866607755	0.0852994555353902
S000000072	S000006157	1.7853298350107671	0.0444120859119039
S000000072	S000006225	1.4548448600085102	0.014828303850156087
S000000072	S000006258	1.8965262174895554	0.05620542082738944
S000000072	S000006315	1.8842287696326039	0.048251968503937
S000000073	S000001480	1.8312296938670634	0.3808988764044944
S000000073	S000001874	2.0293837776852097	0.6096866096866097
S000000073	S000002950	1.813247300897605	0.3717142857142857
S000000073	S000003526	1.8260748027008264	0.38285714285714284
S000000073	S000003911	1.766040860381389	0.17340267459138187
S000000073	S000003912	1.760422483423212	0.05231607629427793
S000000073	S000003948	1.8407332346118068	0.3904225352112676
S000000073	S000004027	1.8394780473741983	0.3882022471910112
S000000073	S000004453	1.809896246602439	0.36780626780626785
S000000073	S000005521	1.8260748027008264	0.3806818181818182
S000000073	S000007592	1.8122446968003694	0.36980056980056986
S000000081	S000000340	1.4712917110589385	0.008053326078084615
S000000081	S000001043	1.9694159123539814	0.05519692034350015
S000000081	S000001115	2.205475036740891	0.0708296557811121
S000000081	S000001711	1.9585638832219674	0.053470588235294124
S000000081	S000002177	2.9849771264154934	0.37727006444053895
S000000081	S000002214	1.515211304327802	0.015632458233890215
S000000081	S000002672	1.4828735836087537	0.015001233654083394
S000000081	S000004213	1.5098742850047193	0.01388412017167382
S000000081	S000004606	1.4456042032735976	0.01584327086882453
S000000081	S000005560	1.4969296480732148	0.015602484472049689
S000000081	S000006160	1.46014581749175	0.020048644892286308
S000000084	S000000059	2.919601023784111	0.3083487940630798
S000000084	S000001254	2.9640237928400337	0.37252124645892354
S000000084	S000001810	2.315970345456918	0.08078048780487805
S000000094	S000001240	1.4548448600085102	0.022592152199762187
S000000094	S000002182	2.814913181275074	0.6697435897435897
S000000098	S000000099	1.390935107103379	0.0944337811900192
S000000098	S000002633	1.390935107103379	0.0944337811900192
S000000099	S000000961	1.57287160220048	0.13550724637681158
S000000099	S000005372	2.105510184769974	0.4866412213740458
S000000099	S000005885	1.4305587695227575	0.07064220183486239
S000000100	S000001215	1.4828735836087537	0.008943807002059429
S000000100	S000003825	1.4941545940184429	0.0099967958987504
S000000100	S000005540	1.4742162640762553	0.008957018334836189
S000000100	S000005686	1.5092025223311027	0.009125582709422235
S000000101	S000000048	1.5440680443502757	0.016714422158548233
S000000101	S000000162	1.5327543789924976	0.015496478073165187
S000000101	S000000443	1.5740312677277188	0.024023062139654067
S000000101	S000000986	1.6148972160331345	0.022464558342420938
S000000101	S000001221	1.4800069429571505	0.016914029683562027
S000000101	S000001392	1.737987326333431	0.027446061214249876
S000000101	S000001772	1.7427251313046983	0.029006031995803826
S000000101	S000001842	1.5250448070368452	0.022430532306662202
S000000101	S000002441	1.4771212547196624	0.016406890894175553
S000000101	S000002464	1.4742162640762553	0.01896880967536601
S000000101	S000002615	1.4857214264815801	0.01639871382636656
S000000101	S000002621	1.5854607295085006	0.019657901455195304
S000000101	S000002711	1.57287160220048	0.019550444328280188
S000000101	S000002829	1.5198279937757189	0.016603962879357913
S000000101	S000003520	1.640481436970422	0.02903654485049834
S000000101	S000003625	1.5611013836490562	0.01981491562329886
S000000101	S000003639	1.5422027824340283	0.021095641646489104
S000000101	S000003977	1.5658478186735176	0.019631901840490795
S000000101	S000004088	1.6665179805548809	0.027635497319833238
S000000101	S000004218	1.6324572921847242	0.02318918918918919
S000000101	S000004256	1.6324572921847242	0.024819207405264682
S000000101	S000004268	1.5611013836490562	0.015176151761517617
S000000101	S000004541	1.4517864355242902	0.014228255404725993
S000000101	S000004626	1.4712917110589385	0.02088920254057869
S000000101	S000004778	1.530199698203082	0.02065184282668291
S000000101	S000004893	1.5634810853944108	0.014725407362703682
S000000101	S000005346	1.6424645202421213	0.0268583664729275
S000000101	S000005449	1.608526033577194	0.019547424169475202
S000000101	S000005688	1.546542663478131	0.019016747703943817
S000000101	S000005698	1.4996870826184039	0.017324561403508774
S000000101	S000005864	1.61066016308988	0.022723475355054302
S000000101	S000005890	1.5145477526602862	0.016108374384236453
S000000101	S000005907	1.7315887651867388	0.03411392405063291
S000000103	S000000181	1.5198279937757189	0.014432090691083498
S000000103	S000000916	1.5658478186735176	0.015639609009774756
S000000103	S000000920	1.4601458174917503	0.017316926770708285
S000000103	S000000994	1.5092025223311027	0.018415051311288483
S000000103	S000001058	1.57287160220048	0.021231904626738574
S000000103	S000001156	1.4578818967339924	0.0148014440433213
S000000103	S000001612	1.6253124509616739	0.016177880007667244
S000000103	S000002568	1.4608978427565478	0.017233154442456766
S000000103	S000002569	1.440121603187804	0.01804782181460858
S000000103	S000002968	1.5224442335063197	0.019083094555873925
S000000103	S000004085	1.4578818967339924	0.013458382180539272
S000000103	S000004715	1.5634810853944108	0.014308053166536357
S000000104	S000000064	1.546542663478131	0.02702495201535509
S000000104	S000000307	1.4712917110589385	0.02100035473572189
S000000104	S000000379	1.440121603187804	0.023219553308048882
S000000104	S000000402	1.4668676203541096	0.01731678486997636
S000000104	S000000438	1.4857214264815801	0.024285714285714285
S000000104	S000000484	1.4638929889859074	0.01906321650835244
S000000104	S000000485	1.4608978427565478	0.016401816118047672
S000000104	S000000782	1.5403294747908738	0.02718370544457501
S000000104	S000000909	1.4668676203541096	0.023505816285599678
S000000104	S000001308	1.4828735836087537	0.019895287958115182
S000000104	S000001451	1.4456042032735976	0.021362940275650843
S000000104	S000001501	1.5198279937757189	0.027514546965918537
S000000104	S000001696	1.4668676203541096	0.01838143036386449
S000000104	S000001917	1.4517864355242902	0.020589305201891596
S000000104	S000002304	1.5538830266438743	0.01697084617207869
S000000104	S000002315	1.505149978319906	0.022832679272208348
S000000104	S000002354	1.5490032620257879	0.016377515614156835
S000000104	S000002435	1.4712917110589385	0.015603584607274646
S000000104	S000002437	1.4487063199050798	0.020244956772334295
S000000104	S000002487	1.4668676203541096	0.015614175326405542
S000000104	S000002549	1.4885507165004443	0.024590818363273453
S000000104	S000002572	1.5024271199844328	0.02413662239089184
S000000104	S000002772	1.4424797690644486	0.020756837766953914
S000000104	S000002971	1.4329692908744058	0.018721934369602764
S000000104	S000002972	1.5538830266438743	0.02768754833720031
S000000104	S000003068	1.4337698339248657	0.022217675941080196
S000000104	S000003105	1.4969296480732148	0.017665260196905765
S000000104	S000003158	1.4487063199050798	0.0199928850942725
S000000104	S000003432	1.4742162640762553	0.017775126752162244
S000000104	S000003648	1.4828735836087537	0.019005939356048763
S000000104	S000003934	1.436162647040756	0.019890710382513662
S000000104	S000004119	1.5899496013257077	0.02126264006559169
S000000104	S000004198	1.4517864355242902	0.024312714776632303
S000000104	S000004212	1.6253124509616739	0.024787077826725405
S000000104	S000004421	1.4608978427565478	0.0189446083251393
S000000104	S000004570	1.4487063199050798	0.02085343228200371
S000000104	S000004652	1.4456042032735976	0.01650399290150843
S000000104	S000004698	1.5854607295085006	0.02578700602813128
S000000104	S000004699	1.4828735836087537	0.021760916249105224
S000000104	S000004722	1.4456042032735976	0.023474968447623052
S000000104	S000004738	1.4487063199050798	0.02026685899747566
S000000104	S000004754	1.4742162640762553	0.024376278118609408
S000000104	S000004951	1.4424797690644486	0.023534409515717926
S000000104	S000005126	1.4424797690644486	0.019323334495988838
S000000104	S000005261	1.4835872969688941	0.022563912560207483
S000000104	S000005564	1.7283537820212285	0.03036322360953462
S000000104	S000005723	1.4548448600085102	0.021839080459770115
S000000104	S000005904	1.4712917110589385	0.02098546614675647
S000000104	S000006021	1.4424797690644486	0.020174799708667153
S000000104	S000006047	1.5658478186735176	0.02073239436619718
S000000104	S000006341	1.5250448070368452	0.02307957285566655
S000000105	S000001622	1.551449997972875	0.028744448930157443
S000000105	S000002989	2.1285608065593205	0.09183743169398906
S000000105	S000005105	1.4638929889859074	0.019662162162162163
S000000105	S000005460	1.4828735836087537	0.016860787576261783
S000000105	S000005473	1.4487063199050798	0.020458682198762287
S000000105	S000005759	1.4456042032735976	0.01836734693877551
S000000105	S000006071	1.5490032620257879	0.021933085501858737
S000000107	S000000175	1.4885507165004443	0.013193403298350824
S000000107	S000000498	1.4456042032735976	0.01667662881052002
S000000107	S000001571	1.4456042032735976	0.020283533260632498
S000000107	S000001775	2.6399842480415887	0.2815220896485005
S000000107	S000004022	1.4548448600085102	0.014271407110665999
S000000107	S000004790	1.5145477526602862	0.030461108523521196
S000000107	S000004883	1.4456042032735976	0.024062095730918498
S000000109	S000002648	1.4456042032735976	0.030080862533692722
S000000110	S000002871	1.4487063199050798	0.01931935372980406
S000000110	S000006006	1.4800069429571505	0.009556962025316456
S000000111	S000005271	1.4828735836087537	0.019543555126968818
S000000111	S000006003	1.4668676203541096	0.011859947379073062
S000000112	S000000015	1.8503398545834793	0.04026712134129014
S000000112	S000000071	1.816241299991783	0.07982937233394272
S000000112	S000000072	2.0170333392987803	0.07607900512070227
S000000112	S000000201	1.8976270912904414	0.05014281180577594
S000000112	S000000232	1.9289076902439528	0.0930921052631579
S000000112	S000000263	1.6148972160331345	0.027185747278126032
S000000112	S000000301	1.749736315569061	0.030255720053835804
S000000112	S000000478	1.8027737252919755	0.06943685073810825
S000000112	S000000529	1.9675479762188621	0.06530612244897958
S000000112	S000000601	1.8444771757456815	0.06993496748374188
S000000112	S000000687	1.833784374656479	0.061083743842364535
S000000112	S000000925	1.4608978427565478	0.03151581243184296
